"PM2.5","PM10","SO2","NO2","O3"
38,83,7,71,58
52,108,7,95,18
47,84,9,79,42
55,119,9,102,4
30,40,4,67,10
44,87,7,84,2
18,50,4,60,16
24,42,5,47,34
21,42,5,35,61
75,82,8,58,35
30,45,5,25,135
54,87,20,23,169
72,79,13,40,56
24,36,6,24,75
33,43,6,22,236
32,49,6,24,232
34,92,8,32,241
31,40,7,40,195
30,69,6,46,148
36,97,7,43,162
42,75,8,43,152
46,92,8,43,144
47,97,7,59,109
49,96,6,94,46
58,110,6,130,4
59,108,6,134,2
52,84,5,117,3
39,55,3,84,21
36,36,3,71,24
25,25,4,81,7
28,28,6,70,13
9,24,10,59,28
10,35,9,43,52
10,31,8,29,72
7,27,6,18,89
11,32,5,15,100
10,33,4,15,105
12,29,3,12,102
4,25,2,12,98
13,23,2,14,96
7,21,2,17,92
7,21,2,24,83
9,22,2,29,72
3,51,2,26,77
6,78,2,17,81
3,27,2,28,66
6,28,2,46,44
9,29,4,53,32
12,28,3,60,30
11,35,4,42,41
7,25,5,46,28
7,26,3,50,25
10,25,5,49,30
6,21,3,46,30
8,25,4,53,28
9,52,2,35,55
3,15,2,8,86
4,46,2,10,87
5,22,2,14,73
4,49,2,26,68
10,22,2,11,83
3,26,2,11,85
3,21,2,16,70
7,18,2,19,58
10,23,2,34,41
5,28,2,16,64
5,15,2,28,40
7,17,2,21,39
20,45,2,53,2
7,29,2,39,15
18,48,2,53,2
22,41,3,48,2
14,46,3,48,2
18,34,2,47,2
21,43,2,47,2
12,41,4,41,2
18,50,4,45,2
8,30,2,36,3
9,26,2,30,14
14,39,2,32,21
12,32,2,25,35
10,10,2,11,61
13,13,2,14,83
3,20,2,10,86
10,18,2,8,87
6,24,2,7,82
9,45,2,17,73
14,23,2,14,54
8,17,2,15,37
7,38,2,25,19
6,30,2,30,11
9,28,2,33,7
6,22,2,38,2
10,18,2,40,2
22,29,2,49,66
12,25,2,45,2
12,17,2,40,2
8,18,2,40,2
12,12,2,33,2
22,22,2,60,39
22,34,2,49,14
12,39,2,35,3
17,18,2,28,16
176,214,12,33,246
37,64,4,43,127
28,56,4,28,183
22,26,3,22,91
17,17,2,11,105
29,47,3,33,148
31,69,3,34,184
32,53,3,22,215
26,55,4,25,203
14,20,3,19,68
12,13,3,19,48
26,59,4,29,159
166,193,12,35,228
35,70,10,46,127
21,56,4,60,66
211,250,9,42,191
23,30,3,49,17
98,109,7,45,115
82,104,8,86,15
132,132,9,47,18
130,130,8,50,13
46,74,3,85,28
15,30,3,49,23
132,132,14,45,39
46,52,3,33,84
117,117,17,37,125
99,99,15,27,177
23,44,7,38,52
74,74,10,12,219
11,11,5,21,74
17,48,3,31,132
54,55,11,15,211
28,32,5,18,172
30,44,5,28,157
117,150,10,44,149
51,79,7,48,124
116,116,6,31,218
69,69,4,45,86
34,34,2,24,108
28,28,2,25,96
240,298,7,118,6
28,28,2,28,60
29,29,2,47,44
35,35,2,33,65
29,29,2,41,14
68,68,3,15,96
188,188,3,73,9
80,169,8,98,30
16,25,4,39,35
19,19,3,32,51
181,181,9,34,235
16,16,3,12,109
12,12,2,9,110
15,15,2,9,112
12,23,2,15,109
18,18,2,11,113
73,76,11,13,218
187,223,11,35,227
22,57,9,47,33
26,63,5,42,137
53,89,4,56,100
30,102,3,50,112
130,130,5,37,191
8,18,2,39,22
17,26,2,54,3
13,27,2,58,2
17,17,2,54,10
25,30,2,63,2
11,21,2,54,2
47,90,6,97,2
106,127,8,72,8
28,57,4,60,86
10,41,6,38,36
82,82,13,19,209
16,20,7,28,71
3,20,4,14,100
6,22,3,20,131
16,17,5,20,92
3,7,3,20,94
12,13,2,33,78
55,82,7,62,17
68,94,9,60,38
23,63,2,45,122
42,53,10,29,137
15,44,2,31,134
51,55,9,23,199
36,61,9,23,213
37,81,5,83,12
14,19,2,32,94
10,24,2,37,4
22,33,2,66,10
16,16,2,60,29
13,20,2,34,2
28,28,2,77,2
27,27,2,70,2
32,32,2,64,2
28,29,2,63,2
32,36,3,58,2
28,37,2,59,2
28,44,2,57,6
14,30,2,32,2
23,34,2,50,28
27,27,3,46,51
15,17,3,35,79
14,14,3,27,97
31,31,3,27,121
9,10,2,13,107
15,39,2,21,110
5,6,2,9,106
46,53,10,27,172
48,54,10,38,98
22,46,2,53,95
40,71,3,75,58
30,61,2,62,89
41,77,3,69,73
33,44,4,52,77
33,44,3,54,63
26,41,3,66,2
32,62,4,75,2
29,101,5,28,146
22,26,2,59,5
19,20,2,54,13
15,27,2,48,16
209,240,8,47,154
50,77,10,50,109
44,76,6,36,143
3,8,3,18,100
12,21,2,23,99
8,8,4,13,77
17,17,3,18,116
9,14,4,14,86
12,16,4,15,102
11,11,3,23,80
8,15,5,16,73
193,242,9,42,203
18,22,5,45,29
24,67,4,72,68
13,18,2,47,19
26,51,4,69,14
150,167,6,37,57
31,74,5,110,13
119,119,8,46,23
42,78,5,81,2
5,15,2,45,14
13,19,2,53,2
33,33,2,34,72
181,196,5,94,38
5,32,4,43,23
35,98,5,86,48
41,41,6,25,96
6,11,3,18,92
8,16,3,22,77
17,28,8,28,55
11,15,6,24,72
8,22,4,35,76
38,38,7,15,186
22,50,5,41,142
47,87,3,49,120
24,55,4,50,107
23,23,3,40,24
136,136,17,43,76
34,39,2,33,67
61,132,7,102,33
115,179,8,69,39
21,39,2,50,7
36,38,2,52,37
21,21,2,15,84
20,20,2,21,73
130,130,2,50,38
31,31,2,33,68
29,30,2,29,65
136,147,2,75,27
23,23,2,25,88
112,134,15,49,142
189,201,11,35,127
22,22,2,16,133
33,33,2,15,145
125,159,21,43,182
193,193,6,58,46
34,34,3,21,129
34,40,2,25,108
34,49,2,33,99
73,73,4,33,42
87,105,9,43,79
48,48,2,51,31
24,35,2,56,33
20,20,2,32,48
23,23,2,37,44
26,28,2,55,2
30,33,2,57,30
23,40,2,49,19
26,26,2,41,45
23,24,2,52,2
22,22,2,33,20
25,25,2,38,20
93,96,4,49,71
19,19,4,30,125
45,49,2,35,148
46,56,2,41,135
64,64,3,37,126
60,80,2,69,72
56,74,2,73,70
35,35,2,34,40
27,38,2,30,36
23,23,4,41,113
66,66,2,71,2
65,68,2,66,2
73,73,2,89,2
72,72,2,54,2
30,30,4,97,41
23,23,2,30,37
99,99,4,48,7
16,16,2,23,50
133,133,3,51,28
65,65,4,36,148
73,73,4,29,167
54,69,2,56,103
63,63,4,57,94
74,74,3,58,83
93,93,4,38,69
34,43,2,44,21
58,89,2,70,56
76,76,2,44,38
103,103,3,40,45
100,100,3,69,2
103,103,2,59,8
104,104,3,72,2
108,108,3,47,31
115,115,4,70,4
76,91,4,51,82
106,106,9,29,168
83,83,7,18,188
99,100,13,27,207
79,79,10,22,209
108,114,13,37,188
87,87,4,23,128
59,60,2,32,109
98,99,11,40,163
167,167,7,41,94
55,56,2,84,2
49,55,2,78,8
108,115,14,42,133
52,52,2,96,2
67,67,2,82,2
46,46,2,49,42
79,79,2,71,4
85,85,2,66,7
79,79,2,66,21
53,53,2,56,37
96,96,3,30,92
81,86,2,74,44
88,88,4,19,160
70,70,4,16,182
54,54,4,17,181
50,66,5,23,227
49,49,5,19,206
83,133,7,28,244
113,148,9,28,214
123,132,8,29,191
34,41,2,19,132
179,179,6,51,101
177,177,4,57,31
31,31,2,16,137
173,173,4,47,70
35,35,2,13,103
129,155,18,66,140
186,186,4,54,48
165,165,3,86,2
35,35,2,38,52
142,156,6,104,25
187,187,4,67,24
173,173,3,68,8
114,141,19,48,160
136,136,8,41,152
204,234,19,43,132
231,231,10,36,137
210,210,11,30,178
210,210,10,37,203
164,164,9,32,212
199,199,11,31,241
21,21,4,12,99
138,138,9,27,191
145,145,8,41,142
173,173,5,42,102
114,149,20,37,195
30,41,2,34,76
53,86,2,32,93
175,175,4,31,87
84,84,2,27,77
98,98,2,39,37
81,81,2,28,61
81,81,2,39,44
93,108,11,35,115
65,79,11,27,128
95,95,4,38,59
28,40,2,63,10
28,51,2,70,2
20,20,2,30,42
14,35,2,28,49
37,37,2,52,19
26,56,2,43,33
19,20,3,26,49
36,36,2,40,33
15,28,3,25,52
24,36,2,51,25
61,61,2,77,35
152,152,4,76,10
122,122,4,50,24
11,11,2,18,82
53,99,9,69,12
25,25,2,42,2
26,26,2,34,19
16,16,2,39,15
21,21,2,31,14
28,28,2,41,14
15,37,3,91,9
23,23,2,21,26
25,25,2,31,16
27,27,2,32,23
13,13,2,53,11
15,15,2,40,23
26,26,2,37,22
33,33,2,26,36
17,17,2,20,49
23,29,3,69,2
81,81,2,47,2
11,11,2,24,41
25,25,4,81,63
70,91,15,72,48
21,21,2,34,8
16,16,2,61,2
23,23,2,62,2
20,29,2,55,2
15,24,2,45,4
16,26,2,44,7
10,24,2,9,56
12,12,2,36,7
15,15,2,38,2
11,11,2,37,11
7,7,2,28,22
7,7,2,28,20
3,6,2,34,14
5,27,2,23,50
4,21,2,32,25
12,12,2,16,78
3,15,2,19,53
7,7,2,15,67
9,9,2,11,81
19,19,2,9,87
13,13,2,12,95
5,8,2,9,93
9,14,2,11,93
3,6,2,14,90
30,83,2,58,2
25,25,2,40,4
26,44,2,91,10
65,130,6,78,2
22,56,3,96,4
43,89,6,87,4
44,90,8,69,3
40,69,7,60,2
38,101,7,81,4
7,8,2,38,7
33,33,3,52,2
10,10,2,47,2
21,24,2,50,2
3,17,2,9,59
3,10,2,8,66
12,37,3,39,24
12,12,2,19,115
37,39,2,22,62
61,76,12,26,110
16,16,2,34,26
80,80,3,50,2
34,101,3,88,44
63,148,7,91,2
41,101,4,110,8
49,127,6,107,4
54,128,6,87,3
59,148,7,101,4
59,125,5,82,2
57,143,7,103,2
36,102,4,110,16
58,122,5,72,2
27,34,3,95,5
71,135,6,79,2
135,159,8,65,99
152,163,7,93,43
206,206,3,33,80
134,149,8,80,56
27,27,2,27,66
37,37,2,25,65
128,156,15,67,115
123,123,2,35,28
105,105,2,37,22
121,121,2,30,72
23,23,2,25,71
161,161,3,81,2
165,165,3,71,2
114,114,6,28,232
70,137,7,57,93
74,106,6,86,15
158,161,4,59,117
177,188,4,88,61
9,13,3,38,17
186,197,5,96,39
245,257,5,77,18
66,66,2,38,65
145,145,4,43,75
32,32,2,53,38
23,23,2,38,35
26,26,2,44,21
28,28,2,48,5
43,43,2,21,72
35,35,2,55,9
46,46,2,54,26
65,68,3,49,66
49,72,4,57,80
42,81,4,45,105
136,178,10,37,188
46,77,6,54,109
7,25,2,23,30
12,18,4,47,59
16,24,2,31,88
46,108,6,93,41
58,107,5,92,18
232,279,6,110,21
222,265,6,69,71
250,299,8,95,17
246,303,8,117,2
8,11,2,41,10
234,234,5,93,7
190,217,7,125,10
60,60,2,34,81
218,218,4,49,45
132,132,3,44,64
187,187,3,26,95
84,92,5,33,37
174,174,4,35,79
168,168,5,40,72
101,101,2,45,54
184,184,10,37,109
27,27,2,16,128
180,194,13,39,129
176,185,15,42,125
219,219,9,44,92
211,253,18,50,129
170,176,11,56,93
77,77,2,27,92
43,43,3,38,84
93,108,2,30,34
88,88,2,69,2
43,43,2,37,48
52,52,2,43,47
93,93,2,64,2
23,23,2,20,86
45,45,2,49,36
24,36,2,38,57
49,49,2,51,32
87,87,2,67,7
39,39,2,17,86
55,55,2,53,37
56,56,2,41,70
246,274,6,80,21
70,70,2,34,70
195,218,6,91,28
78,78,2,52,42
79,79,2,67,2
30,30,2,18,81
90,90,2,64,2
139,139,2,31,76
94,94,2,70,2
89,90,4,70,2
86,86,2,60,13
67,67,2,45,28
29,29,2,8,39
21,31,2,12,41
11,40,2,13,43
9,31,2,12,44
6,32,2,13,46
9,9,2,38,10
12,12,2,45,2
5,20,2,8,63
19,32,2,40,15
3,13,2,9,67
4,13,2,12,64
10,20,2,14,61
6,16,2,13,64
11,19,2,24,63
11,11,2,33,21
6,17,2,21,53
11,33,2,37,30
20,32,2,33,32
8,21,2,27,39
8,12,2,48,3
12,24,2,30,29
14,52,2,54,2
14,27,2,48,3
11,24,2,27,36
8,17,2,45,3
9,14,2,30,18
10,10,2,34,15
5,18,2,31,19
9,22,2,23,33
3,17,2,17,43
7,14,2,12,51
9,15,2,13,57
7,7,2,12,66
4,9,2,12,73
13,13,2,14,77
15,15,2,21,46
5,22,2,18,72
9,24,2,19,56
13,37,2,50,30
17,58,2,82,2
32,69,3,85,2
35,74,3,85,2
48,128,11,63,2
60,119,11,62,2
45,97,8,50,2
31,58,6,40,2
43,87,7,48,2
25,50,4,36,2
27,53,4,44,3
44,73,6,56,6
29,29,2,40,22
25,25,2,36,9
62,62,2,100,17
48,69,10,26,119
57,64,10,23,117
78,78,2,21,93
76,97,12,39,126
33,33,2,34,74
80,115,15,57,93
86,124,13,72,55
78,116,14,68,69
93,164,12,118,6
118,230,14,123,2
115,217,14,134,2
104,209,12,126,3
70,71,4,56,13
107,179,10,103,2
88,114,6,84,2
124,206,12,114,2
65,71,4,55,16
78,87,5,74,2
70,79,4,60,9
75,89,5,52,29
87,96,8,51,51
86,114,15,46,120
77,77,2,22,85
56,56,2,93,2
22,22,3,30,91
163,163,7,57,89
154,154,8,46,116
24,24,2,28,80
126,126,3,29,108
112,112,2,51,15
130,177,13,112,43
137,181,12,126,26
130,185,11,110,33
124,184,10,128,9
133,202,10,139,2
133,181,9,117,20
137,190,8,111,10
47,52,2,57,2
170,206,8,98,2
162,176,6,85,2
192,192,4,86,2
158,192,7,88,2
211,247,9,123,2
28,69,2,18,43
90,90,4,29,79
212,235,21,87,56
220,234,25,79,103
226,259,24,101,105
196,196,24,67,149
152,152,32,39,160
140,172,19,42,163
130,136,26,44,148
175,177,12,41,101
164,164,8,50,62
180,180,5,55,31
26,62,2,28,25
131,161,24,91,31
198,265,11,138,2
84,84,3,35,72
19,51,3,26,28
169,169,4,57,27
167,182,8,84,2
123,162,18,103,15
163,179,6,88,2
40,61,2,40,5
209,235,7,109,2
133,171,28,89,41
136,176,9,86,54
139,164,11,61,111
173,173,9,62,54
143,175,15,57,140
184,184,17,31,149
97,128,6,31,164
155,159,6,31,75
174,213,16,54,148
181,221,13,53,149
204,226,11,54,148
216,243,9,49,131
89,98,4,46,2
249,267,7,90,38
116,119,11,45,43
232,247,9,93,31
93,93,8,41,33
92,92,6,54,8
95,95,4,54,2
83,83,4,44,3
78,78,5,42,2
77,77,4,44,2
81,81,3,46,2
92,92,3,48,2
238,257,8,66,86
103,106,5,50,6
132,136,5,40,30
172,179,16,42,160
165,165,7,28,116
152,152,7,23,159
75,75,6,18,167
118,118,6,20,173
73,73,5,19,166
71,102,6,23,176
179,180,17,34,160
117,164,5,45,126
151,196,6,113,20
137,185,5,75,63
155,221,7,118,4
194,273,8,64,61
120,120,7,19,87
307,315,7,93,30
303,303,8,71,59
103,103,4,28,83
124,172,31,88,33
18,41,2,19,41
19,56,3,25,30
28,39,2,23,30
196,217,5,63,2
28,35,3,24,29
277,277,6,66,45
150,202,9,130,5
25,68,2,34,17
132,182,5,106,9
30,63,6,46,8
42,92,4,49,2
179,179,3,75,2
43,43,2,48,2
106,120,2,69,10
158,223,9,119,2
27,27,2,38,2
35,35,2,41,2
40,40,2,44,2
44,44,2,49,6
19,19,2,38,2
23,23,2,35,2
37,37,3,43,3
51,51,2,53,2
26,28,2,31,2
61,61,2,31,2
29,29,2,47,2
206,241,4,87,2
262,262,5,96,25
6,6,2,13,51
218,262,4,85,2
122,122,6,46,27
209,225,8,73,86
65,65,3,25,77
61,69,2,28,74
60,60,3,26,76
64,64,3,23,64
57,75,2,33,68
70,84,2,37,59
73,94,2,43,44
190,190,9,64,82
140,157,5,66,6
5,7,2,11,68
108,130,6,59,2
35,77,10,47,12
16,30,2,33,30
102,114,5,59,2
3,6,2,14,41
33,63,14,40,21
50,66,4,41,11
92,152,15,68,11
85,139,14,61,10
94,109,10,47,2
60,61,8,36,4
72,81,9,40,2
96,108,11,50,2
52,56,8,34,6
44,66,7,32,14
43,60,6,31,18
49,67,7,32,20
19,84,5,31,61
55,72,6,43,4
72,72,4,50,2
161,173,8,80,2
68,68,4,49,2
97,114,7,47,2
155,201,8,80,2
55,73,5,51,15
3,6,2,14,36
6,6,2,18,18
42,42,2,30,15
100,153,5,76,2
45,45,2,40,5
45,45,2,39,3
209,209,7,75,2
40,40,3,42,2
17,17,2,35,23
127,142,5,84,2
45,45,2,38,6
57,86,7,48,5
262,266,10,107,2
28,28,3,34,2
41,41,2,45,2
41,41,2,44,4
43,43,2,48,2
53,53,2,47,4
42,42,2,51,2
61,63,3,33,2
47,47,2,53,2
121,121,3,55,11
61,63,2,33,2
54,54,2,25,17
222,245,4,86,2
216,230,4,87,2
261,292,11,118,2
4,6,2,7,61
20,20,2,32,2
47,48,2,27,30
7,14,2,13,44
5,34,2,28,40
48,81,2,56,2
34,66,4,44,7
47,47,2,30,20
34,34,10,34,30
89,191,8,50,2
224,224,7,47,22
185,203,9,84,2
15,17,2,13,74
231,253,8,95,2
202,228,9,99,3
3,14,2,17,38
20,51,2,57,2
21,52,3,58,2
27,75,5,56,2
27,72,3,47,2
36,80,7,53,2
32,80,7,47,2
30,56,5,43,2
94,158,6,59,3
37,58,5,47,2
44,114,10,42,2
34,74,6,38,2
31,74,6,39,2
40,46,3,48,2
63,110,20,56,2
6,13,2,14,41
46,86,6,60,8
59,98,9,77,16
36,41,6,33,54
20,20,2,12,73
13,24,4,25,59
222,232,5,70,2
95,95,4,43,20
47,47,2,30,26
45,80,8,72,2
41,77,9,68,6
45,92,8,72,2
53,103,7,70,2
36,95,3,42,2
69,147,10,62,2
74,134,9,63,2
70,163,11,59,2
74,147,10,57,2
73,126,9,51,2
62,112,7,49,2
64,128,5,63,2
98,109,3,55,2
41,41,3,37,7
6,6,2,9,55
90,124,27,69,23
112,146,31,82,26
188,209,14,86,11
293,293,7,65,55
179,179,6,50,53
176,248,11,147,2
204,204,5,97,2
147,172,8,74,2
106,240,4,68,2
146,192,10,104,2
167,258,15,109,3
136,174,5,65,2
48,48,2,42,4
143,168,7,89,2
139,148,6,80,2
132,139,5,73,2
123,130,5,63,2
40,109,4,44,2
76,76,3,35,2
177,181,9,86,2
8,18,4,12,59
158,162,9,53,21
180,180,26,57,43
89,93,9,31,95
263,263,10,84,18
152,198,8,68,27
179,190,27,56,65
90,99,7,39,82
104,107,10,39,70
172,195,8,85,3
145,145,6,50,9
87,117,5,54,2
39,39,2,25,32
62,70,5,59,10
51,59,6,44,21
57,87,7,51,10
56,91,8,59,2
42,42,5,41,27
47,73,6,54,8
25,123,4,39,17
57,75,6,55,2
22,73,5,46,10
57,80,6,54,2
66,94,10,58,2
67,85,8,55,2
76,110,12,58,6
55,70,8,38,5
93,111,8,48,2
95,141,15,58,38
44,44,3,30,30
184,197,32,53,58
182,189,34,56,62
143,150,13,41,78
194,196,6,89,35
91,99,6,49,67
53,81,7,45,2
96,106,7,45,55
120,146,8,69,43
192,224,11,98,3
44,85,8,45,11
48,48,2,39,3
52,52,2,61,2
51,68,2,34,23
58,64,2,38,18
122,143,5,73,2
125,125,4,52,2
95,102,2,53,2
103,119,2,55,2
35,35,3,43,44
189,212,8,92,2
168,170,19,51,76
166,195,13,72,53
187,203,13,80,62
197,208,11,81,77
186,210,11,85,80
194,220,10,99,62
209,227,9,87,79
62,62,3,26,40
166,200,9,78,2
221,223,4,83,2
58,58,2,32,3
255,255,7,114,3
81,114,16,62,13
265,292,10,123,3
254,262,13,95,2
271,275,11,113,2
267,273,12,106,2
128,135,7,59,2
229,229,9,91,2
215,215,7,84,2
31,84,3,66,6
54,71,4,44,2
189,189,9,73,2
9,20,2,14,71
94,103,10,34,88
28,28,3,25,67
192,192,16,56,116
227,227,4,73,2
83,98,6,48,70
116,132,3,57,4
110,120,6,59,2
30,82,11,43,15
106,201,7,72,12
3,18,2,19,57
237,257,11,89,2
21,21,2,29,2
214,214,11,71,2
226,230,10,80,4
196,201,11,65,2
206,206,12,70,2
96,114,4,57,2
27,27,6,27,37
39,39,2,25,34
90,106,6,49,2
66,80,2,35,8
96,150,7,61,2
21,44,6,34,51
177,198,8,85,3
172,195,7,82,3
73,160,7,83,3
186,211,9,99,3
105,105,8,24,45
179,193,8,82,3
102,136,6,69,2
183,184,9,80,2
32,32,5,29,44
99,112,6,55,56
51,75,6,45,2
136,172,8,102,2
115,115,4,55,2
124,124,4,58,2
124,124,4,56,2
122,122,5,57,2
45,65,3,58,23
45,85,4,62,33
32,73,5,50,29
24,33,4,33,50
51,51,2,24,26
142,178,12,65,18
249,258,7,67,15
89,89,4,33,77
201,228,17,90,25
29,80,4,18,49
78,78,4,30,85
218,278,10,129,2
160,171,5,57,2
107,107,3,52,31
100,100,3,51,43
114,114,4,57,2
46,49,2,51,2
35,35,2,40,5
123,124,8,51,2
123,133,8,57,2
114,114,6,48,2
146,199,5,69,2
45,45,2,26,24
104,104,2,52,2
78,78,3,33,2
74,81,2,34,2
167,195,8,81,3
94,129,12,57,50
36,36,3,24,46
27,27,3,22,55
24,24,2,19,67
235,235,16,70,99
25,25,2,29,68
44,107,3,37,94
50,71,4,40,91
42,65,4,49,60
108,108,4,47,5
49,101,5,74,13
24,40,4,34,46
214,234,6,116,2
46,46,2,36,9
204,240,9,108,3
49,49,8,26,43
89,138,5,63,2
50,72,5,45,2
43,73,8,55,6
124,124,5,60,2
46,50,5,46,2
199,206,7,72,2
127,150,8,94,9
169,192,9,90,4
108,127,8,64,48
94,137,5,68,2
126,179,9,63,7
135,174,11,66,13
134,134,6,41,41
150,203,8,78,2
172,179,10,67,2
148,186,10,74,5
166,224,8,79,2
154,194,8,75,2
233,241,6,80,65
170,205,8,77,2
175,205,10,73,2
159,214,7,79,2
175,188,9,66,2
156,163,6,58,2
166,170,6,60,2
165,179,5,56,2
86,86,2,42,58
158,162,6,57,2
154,163,5,53,2
169,194,5,60,2
14,40,3,19,37
227,238,6,67,3
129,129,5,31,68
24,24,5,17,61
23,46,4,19,52
307,307,8,63,68
124,164,30,89,41
218,264,10,124,2
249,249,5,71,22
232,232,4,76,5
65,65,2,37,2
254,254,6,87,47
3,6,2,12,52
3,6,2,14,50
49,49,2,29,9
219,259,5,79,2
107,107,6,47,24
87,103,3,54,23
13,17,2,13,75
193,242,8,80,2
65,126,8,49,2
86,92,5,56,28
60,98,6,50,2
31,57,11,38,23
36,97,14,44,16
36,86,16,45,18
210,220,7,106,3
101,150,5,67,2
139,139,6,68,2
41,105,7,61,3
79,135,7,54,2
124,124,5,52,2
50,50,2,54,2
4,22,2,21,31
46,46,2,50,2
47,47,2,46,3
40,40,2,41,12
35,35,2,39,15
38,38,2,39,13
45,45,2,33,19
43,51,2,18,42
43,93,3,60,8
94,94,4,38,2
56,56,2,25,27
137,155,6,93,2
13,13,2,29,2
11,11,2,7,55
54,90,5,64,11
112,126,5,64,2
21,21,2,33,2
61,160,4,59,2
52,52,2,43,4
59,65,2,42,13
54,54,2,47,2
59,59,2,49,3
62,62,2,40,13
167,239,12,107,2
138,164,8,71,2
35,35,2,43,2
29,29,2,37,2
57,148,4,53,2
26,26,2,38,2
27,27,2,39,2
31,31,2,40,2
51,80,4,43,2
38,38,3,41,2
41,41,2,18,44
44,47,5,58,17
13,13,2,24,8
10,10,2,19,15
5,10,3,11,49
149,172,10,71,2
76,81,5,64,9
4,6,2,14,30
48,48,2,23,35
14,18,2,31,36
7,13,2,32,38
5,6,2,16,44
144,173,8,61,2
10,10,2,29,39
8,28,2,31,23
14,20,2,36,17
13,61,2,47,2
38,47,3,49,2
25,55,2,55,2
32,32,3,55,5
30,36,5,49,2
17,31,2,38,12
110,169,12,68,5
32,61,3,42,2
22,30,2,43,2
36,84,5,51,2
99,169,9,63,5
24,63,2,49,2
31,31,7,39,10
23,34,8,34,19
53,70,5,56,4
9,9,2,14,27
203,230,6,81,2
107,221,8,52,2
228,256,7,121,3
31,31,3,43,43
122,122,5,57,2
36,81,3,60,18
35,69,3,62,16
37,77,11,57,20
40,40,2,41,8
42,126,4,53,13
49,68,5,63,11
42,42,2,35,16
59,95,3,64,2
51,114,6,62,2
45,88,3,44,2
49,76,4,42,2
65,144,5,53,2
61,106,2,58,2
122,126,5,60,2
27,27,2,38,2
158,215,11,96,2
82,190,4,63,2
135,157,6,68,2
94,147,4,62,2
74,74,5,53,4
73,95,3,55,2
93,179,4,61,2
81,107,3,56,2
91,129,3,53,2
101,128,3,49,2
111,150,4,60,2
119,179,4,71,2
106,155,3,58,2
99,151,2,47,2
100,149,2,51,2
92,133,2,47,2
89,113,2,44,2
91,169,2,62,2
85,136,2,47,2
102,144,3,71,2
129,147,2,78,2
119,164,4,81,5
25,58,3,34,18
157,225,5,122,8
165,214,4,112,10
110,137,4,73,16
109,137,3,78,5
46,77,2,45,2
109,143,4,75,4
140,176,10,108,2
134,166,14,116,2
140,168,6,76,2
36,36,2,41,2
64,64,2,39,17
136,156,5,63,2
124,150,3,68,2
110,110,5,44,2
134,169,3,69,2
95,95,2,68,2
40,40,2,38,5
7,10,2,6,59
11,11,2,30,32
14,29,2,35,26
8,8,2,27,43
8,8,2,21,54
3,6,2,17,61
49,75,5,37,10
6,26,2,20,64
24,85,7,33,63
26,149,5,33,42
22,37,8,30,29
62,70,5,56,2
28,80,4,54,5
21,74,4,53,5
27,62,7,24,58
35,108,4,55,2
30,97,5,52,4
32,84,4,57,2
18,32,5,38,16
16,47,5,41,13
4,6,4,31,28
46,95,15,52,2
49,149,20,55,2
10,10,2,36,7
17,17,2,37,3
32,65,13,53,2
10,10,3,26,32
15,28,4,38,13
16,40,4,38,13
50,95,9,72,4
22,60,3,38,4
52,59,5,52,2
31,41,3,49,2
54,85,6,56,2
54,124,9,55,2
31,58,4,41,2
50,101,9,61,2
18,18,2,42,2
25,25,2,42,2
13,14,2,41,2
26,26,2,45,2
29,29,2,44,2
33,52,7,53,2
43,91,10,68,4
20,20,2,33,15
14,14,3,29,21
8,8,2,25,24
6,6,2,19,29
36,92,18,53,2
17,49,4,52,3
12,28,5,23,36
3,6,2,15,51
8,8,3,16,45
14,14,2,11,60
9,9,2,11,64
3,6,2,12,67
5,10,3,13,64
3,6,2,14,64
4,18,2,19,57
11,26,2,25,47
15,44,2,41,27
16,36,2,38,28
10,39,2,35,28
21,26,2,59,2
15,29,2,45,17
15,39,2,53,7
14,45,2,58,2
15,45,2,60,2
13,41,2,57,2
19,59,2,56,2
22,49,2,50,2
28,56,2,50,2
26,58,2,51,2
26,67,2,52,2
18,44,3,53,2
24,43,3,53,3
27,27,3,48,15
23,23,7,39,32
31,57,11,28,48
28,55,7,24,56
20,59,8,26,58
20,91,4,54,3
21,53,8,29,55
43,89,8,60,16
58,121,20,58,2
32,66,9,43,38
22,43,6,45,6
42,83,10,63,5
48,93,8,63,2
29,36,2,44,2
43,102,8,58,2
47,90,6,57,2
53,94,7,54,2
53,117,4,50,2
74,139,3,49,2
69,135,3,51,2
62,130,4,54,2
83,134,4,55,2
49,111,9,37,2
19,19,3,43,2
34,85,3,49,2
102,166,14,74,8
110,166,14,76,8
104,163,14,72,8
64,97,9,38,34
10,10,3,10,63
7,12,2,12,60
3,6,2,12,56
3,6,2,13,53
9,10,2,12,51
3,6,2,11,53
3,6,2,10,54
9,9,2,9,60
17,33,4,16,57
3,6,2,7,61
6,6,2,6,58
3,6,2,5,57
3,6,2,5,50
3,13,2,2,51
3,15,2,3,50
3,14,2,7,45
3,20,2,14,37
3,6,2,7,48
3,17,2,9,44
3,6,3,9,49
9,14,4,11,49
4,19,5,11,53
6,19,4,10,58
4,21,4,10,59
8,22,4,11,61
3,6,2,9,60
9,36,3,24,45
11,37,4,38,28
15,36,4,48,16
16,28,3,48,12
18,38,4,56,6
13,37,4,52,11
12,27,2,41,18
12,23,2,39,19
11,31,2,51,5
57,76,15,67,2
16,60,3,51,2
16,38,4,55,2
