"TEMP","PRES","DEWP","RAIN","WSPM","CO"
-3.6,1024.2,-19.5,0,1.3,1500
-4.9,1024.3,-18.7,0,1.1,1800
-4.6,1024.3,-20.4,0,1.4,1900
-3.1,1024.4,-20.4,0,1.8,1800
-4.6,1024.4,-19.2,0,0.7,1800
-5.3,1024.1,-18.7,0,1.4,1700
-6.3,1023.8,-17.7,0,1.2,1600
-7.1,1023.5,-17.3,0,1.3,3200
-8.6,1023.2,-17.9,0,0.3,3100
-10.1,1023.3,-18.1,0,0.7,2600
-9.4,1023.8,-18.4,0,0.5,2400
-9.8,1024.4,-17.8,0,1.1,2200
-5.6,1025,-17.4,0,0.9,1800
-3,1025.3,-17.4,0,1.3,1700
-0.6,1025.1,-18.2,0,0.9,1800
0.7,1024.4,-19.2,0,1,1400
0.9,1023.2,-19,0,1.4,1300
1.6,1022.3,-19,0,1.7,1400
1.9,1021.8,-20,0,1.9,1500
1.9,1021.8,-20,0,1.8,1600
0.9,1022.1,-20.2,0,1.7,1600
-0.3,1022.5,-19,0,0.8,1500
-3.4,1022.8,-17.8,0,0.4,1700
-4.2,1023.1,-17.1,0,0.8,1900
-5.1,1023.5,-15.8,0,0.9,2800
-4.8,1023.9,-15.8,0,0.7,3900
-5,1024.3,-15.1,0,1.3,4400
-4.2,1024.3,-16.8,0,1.6,4400
-4,1024.3,-16.6,0,1.4,6200
-4.5,1024.4,-16.4,0,1,5500
-6.4,1024.4,-15.6,0,1,4900
-7,1024,-15.4,0,0.6,4200
-5.9,1023.7,-16.8,0,1.3,3500
-6.7,1024,-16.4,0,1.3,2400
-6.1,1025,-17,0,1.1,2600
-6.1,1026.1,-17,0,1.5,2600
-4.9,1026.5,-17.1,0,1.7,2400
-2.8,1026.5,-16.2,0,1.1,2400
-1.6,1026.3,-17,0,2.2,2300
0.6,1026.1,-17.2,0,1.6,2200
1.8,1025.2,-18.3,0,2,1600
3,1024.8,-17.8,0,2,1300
3.7,1024.6,-18.5,0,2.1,1100
3.6,1024.9,-18.6,0,2.3,1000
2.9,1024.9,-18.5,0,1.3,1000
-0.7,1025.8,-17.4,0,0,1100
-2.8,1026.6,-16.9,0,0.2,1200
-3.5,1027,-14,0,0.7,2400
-4.5,1027.7,-15.2,0,0.9,3100
-5.3,1028.3,-14.1,0,0.4,3800
-2.6,1029,-11.9,0,1.8,3400
-3.6,1029.6,-13.6,0,1.1,2000
-4.4,1030.4,-13.5,0,0.7,1600
-4.1,1031.4,-13.8,0,1.6,1500
-4.5,1031.6,-14.9,0,1.5,1600
-5.3,1031.1,-14.6,0,0.3,1600
-7.2,1030.9,-14.9,0,0.2,1700
-7.4,1031.3,-15.1,0,0.7,1700
-6,1032,-16.6,0,1.4,2000
-6.1,1032.7,-16.1,0,0.6,2400
-5.2,1033.1,-16.7,0,0.9,2800
-4.5,1033.6,-17.3,0,2.1,2700
-4.1,1033.4,-17.3,0,2.3,2400
-3.5,1032.5,-17.9,0,2.6,2000
-2.9,1031.1,-18.5,0,2.7,1800
-2.7,1030,-19.2,0,2.4,1500
-2.9,1029.6,-18.9,0,2.5,1400
-3,1029.3,-19.9,0,2.5,1300
-3.4,1029.2,-19.3,0,1.9,1300
-4,1029.9,-19.1,0,2.1,1500
-5.1,1030.4,-19.3,0,0.8,1300
-5,1030.8,-18.8,0,1.3,1300
-6,1031,-19,0,0.9,1600
-5.8,1031.1,-18.5,0,2,1300
-6,1031.2,-17.2,0,2.5,1200
-6.4,1031.1,-16.1,0,2,1000
-5.9,1030.7,-14.7,0,1.9,800
-6.1,1030.9,-14.6,0,1.3,700
-6,1031.1,-14.1,0,1,800
-7.1,1031.2,-14,0,0.5,1000
-7.3,1031.2,-14.6,0,1.2,1200
-8.4,1031.2,-14.6,0,1.2,2900
-8.6,1031.7,-15.4,0,1.3,3500
-8.2,1032.3,-16.6,0,1.9,3800
-7.6,1032.8,-18.9,0,1.5,1700
-6.5,1032.9,-22.9,0,2.5,900
-6,1033.1,-23.4,0,2.3,700
-5.3,1032.3,-23.7,0,2.6,700
-4.6,1031.4,-24.8,0,1.5,600
-4,1030.5,-24.3,0,1.7,700
-3.5,1030.1,-23.3,0,1.1,700
-3,1030.2,-22.3,0,1.4,900
-2.7,1030.2,-21,0,2.4,1100
-2.9,1031.1,-21.2,0,1.5,1200
-3.3,1031.6,-18.8,0,1.9,1500
-4.8,1031.9,-21.4,0,0.8,1800
-4,1032.3,-21.6,0,2.6,1800
-4.7,1033.1,-24.9,0,2.9,600
-5.7,1033.6,-26.9,0,2.2,400
-6.4,1033.9,-26.3,0,3.2,400
-6.7,1034.1,-24,0,1.9,500
-6.6,1034.2,-23.4,0,2.7,400
-7.4,1033.6,-23.7,0,1.6,400
-7.3,1033.2,-23.6,0,2.4,400
-7.7,1033.1,-24.4,0,2.2,400
-7.1,1033.3,-24.8,0,3.7,400
-7.1,1033.9,-24.8,0,2.6,400
-6.9,1034.5,-24.6,0,3.5,400
-6.1,1034.9,-24.9,0,4,500
-4.5,1034.6,-24.1,0,3.9,400
-3.4,1034.7,-23.8,0,3.6,400
-2.4,1033.5,-23.6,0,4.8,400
-0.6,1032.5,-22.7,0,3.1,400
0.2,1031.9,-22.7,0,3.9,400
1,1031.3,-22.1,0,2.9,400
1.2,1031.1,-21.9,0,3.7,400
0.8,1030.9,-21.6,0,3.8,400
0.1,1031.4,-20.9,0,2.2,500
-0.3,1031.9,-20,0,2.3,900
-2,1032.4,-18.6,0,0.9,1400
-1.5,1033.1,-19.5,0,2.2,800
-3.6,1033.4,-18.7,0,1.4,600
-2.8,1033.6,-18.8,0,1.7,500
-2.7,1033.6,-19.2,0,2.1,600
-2.8,1033.2,-18.8,0,1.7,500
-3.3,1033,-18.8,0,1.6,500
-3.8,1032.7,-18.5,0,1.4,500
-5.3,1032.3,-18.7,0,1.1,500
-7.3,1032.2,-18.9,0,1.2,500
-7.9,1032,-18.9,0,0.6,500
-6.6,1032.3,-19.9,0,1.4,900
-7.6,1032.9,-18.9,0,0.9,1100
-3.6,1033,-18.3,0,2.2,1000
-2.5,1032.9,-19,0,1.8,1000
0.4,1032.7,-20,0,4,600
0.9,1032.1,-20.2,0,4,400
2.1,1031.1,-20.5,0,4.2,500
3,1030.4,-20.4,0,4,400
3.6,1030.1,-20,0,3.7,500
3.2,1029.6,-20.3,0,4.2,400
2.5,1029.3,-19.5,0,3.8,400
1.9,1029.8,-19.4,0,2.9,400
1.4,1030.2,-19.2,0,2.2,500
0.8,1030.6,-19.1,0,2.8,500
0.1,1031,-18.6,0,1.7,500
-0.6,1030.5,-18.2,0,2,500
-1,1030,-18.1,0,1.2,500
-1.4,1030.4,-18.9,0,1.4,600
-1.5,1030.1,-18.1,0,1.3,600
-4.1,1030.3,-18,0,1.2,600
-4.2,1029.7,-18.1,0,1.4,1000
-4.7,1029.1,-18.6,0,1.4,900
-6.1,1028.8,-18.8,0,0.9,500
-6.3,1028.4,-19,0,1.3,500
-6.5,1028.5,-19.1,0,1.2,500
-6,1028.7,-18.7,0,1,600
-3.2,1028.9,-18.4,0,1.2,700
-1.4,1028.3,-18.5,0,2.4,700
0.5,1027.7,-18.8,0,2.1,600
1.6,1026.8,-19.6,0,1.8,700
3,1025.6,-19.7,0,3,600
4.3,1024.3,-19.4,0,1.7,600
5.2,1023.7,-19.4,0,1.5,600
5,1023.5,-21.2,0,2.6,500
4.4,1023.5,-20.9,0,2.2,400
1.8,1023.6,-20.7,0,1,700
0.7,1023.9,-17.6,0,1.7,1300
-0.9,1024.3,-17.2,0,1.6,1300
-2.6,1024.8,-16.7,0,0.7,1600
-3.9,1024.6,-15.9,0,0.8,1900
-3.9,1024.3,-16.8,0,0.9,1300
-1.7,1024.4,-18.7,0,1.1,800
-5,1024.2,-17.2,0,0.9,1000
-4.3,1024.2,-18.2,0,1.1,700
-5.1,1024,-18.2,0,0.3,800
-4.8,1023.6,-18,0,1.4,900
-6.4,1023.6,-18.1,0,0.7,900
-8.2,1023.4,-17.5,0,0.7,900
-8.1,1023.8,-17.2,0,1.2,1100
-6.3,1024.3,-16.3,0,0.6,1400
-2.7,1024.9,-16.4,0,0.7,1500
-0.1,1025,-16.9,0,0.9,1200
1.3,1024.9,-17.1,0,1.5,1100
2,1024.2,-17,0,0.7,1400
3.3,1023.1,-17.6,0,1.5,1400
5,1022.1,-18.1,0,0.9,1200
6.8,1021.6,-18.1,0,0.8,1100
7,1021.7,-19.6,0,2.4,800
6.3,1022,-19.3,0,1.4,800
3.9,1022.8,-18.3,0,1.6,1100
0.6,1023.9,-16.7,0,1.2,1200
-0.5,1024.9,-16.8,0,1.2,1400
-2.4,1025.5,-15.8,0,0.6,1100
2.8,1026.3,-18.6,0,1.8,900
0.9,1026.5,-18,0,2.2,800
0.3,1027,-19,0,1.1,900
-0.7,1026.9,-18.3,0,1.2,1100
-0.6,1026.7,-18.2,0,1.4,1200
-1.6,1027.1,-18.2,0,1.3,500
-1.6,1027.1,-18.6,0,1.3,500
-1.2,1027.3,-19.2,0,2.5,500
-1.9,1027.9,-18.9,0,1.5,500
-2.4,1028.3,-19.3,0,2.6,500
-2,1028.3,-19,0,1.5,600
-0.5,1028.4,-19.7,0,3.2,600
-0.1,1028.1,-19.3,0,2.9,500
1.1,1028.2,-18.9,0,2.6,600
2.8,1027.2,-19.9,0,2.4,500
3.3,1024.6,-20.2,0,4.5,500
4,1024.1,-20.4,0,2.8,400
3.7,1023.9,-19.9,0,2.1,400
2.8,1024.1,-18.6,0,1.8,500
0.9,1024.8,-18.5,0,1.1,600
3.1,1025.4,-20.4,0,3.6,600
2.6,1026,-19.4,0,2.5,400
1.8,1026.4,-19.4,0,3,500
1.3,1026.7,-18.1,0,2.3,500
0.9,1027,-17,0,2.6,500
0.6,1027.1,-17.2,0,1.7,400
0.4,1026.9,-17.4,0,2.7,500
0,1027,-17.3,0,2.1,500
-0.3,1026.9,-18,0,2.9,400
-1.1,1026.8,-18.2,0,2.9,400
-2.2,1027,-18.7,0,2.3,400
-2.5,1026.7,-19.4,0,2.9,400
-2.8,1027.1,-20.1,0,2.4,400
-2.9,1027.4,-20.2,0,2.5,500
-1.9,1027.6,-19.8,0,3.2,400
-1,1027.4,-20.1,0,4.2,400
-0.2,1027.4,-20.5,0,4.3,400
0.4,1026.8,-21.2,0,6.1,400
1.1,1026.2,-20.6,0,5.7,400
1.2,1026,-19.9,0,6,400
1.5,1025.4,-19.7,0,5.9,400
2.4,1025,-18.9,0,5.6,300
2.2,1025.2,-18.5,0,5.4,400
1.6,1025.6,-17.9,0,3.2,400
1.4,1026.1,-17,0,1.6,400
0.7,1026.5,-16.7,0,1.8,500
0.4,1027.4,-17.4,0,3.7,500
-0.4,1028,-17.6,0,3.2,400
-1.2,1027.9,-17.4,0,2,400
-1.3,1027.8,-17.5,0,1.6,500
-0.8,1027.6,-17.1,0,2.2,600
-1.6,1027.3,-17,0,1.4,400
-2.1,1027,-17,0,1.4,400
-3.4,1026.8,-16.4,0,1.6,500
-4.7,1026.7,-17.2,0,1.4,500
-5.6,1026.7,-16.8,0,1.6,600
-6,1026.8,-16.9,0,0.9,700
-5.8,1026.9,-16.1,0,1.2,700
-1.5,1027.3,-16.5,0,1.9,700
1.3,1027.6,-17.1,0,0.9,800
3.4,1027,-19.4,0,2.5,600
4.1,1026.2,-18.2,0,3.2,800
4.7,1025.2,-18.3,0,3,900
5.7,1024,-19,0,2.6,600
6.3,1023.1,-18.5,0,2.9,600
6.4,1022.5,-20.1,0,3.2,400
6.2,1022.1,-19.4,0,2.9,400
4.9,1022.1,-18.9,0,2.1,400
2.7,1022.3,-17.5,0,1.8,1000
0.9,1022.5,-17,0,0.9,1200
-2.5,1022.3,-15.9,0,0.9,1300
-3,1021.9,-15.7,0,0.6,1400
-3.6,1021.5,-15.3,0,0.7,1300
-4.6,1021.2,-13.7,0,1,1400
-4.4,1020.5,-14.6,0,0.5,1900
-5,1020,-14.9,0,0.4,2100
-5.8,1019.5,-13.9,0,1.3,1900
-6.8,1018.2,-14.6,0,0.7,2000
-6,1017.7,-15.3,0,1,1300
-7.2,1017.6,-15.2,0,0.2,900
-5.7,1017.9,-14.5,0,1,1000
0,1018,-13.7,0,0.8,1500
3,1017.6,-14.7,0,1.5,1000
4.7,1017,-16.4,0,2.2,900
6.5,1015.8,-17.6,0,3.1,800
7.2,1014.4,-17.8,0,3.2,600
7.8,1013.6,-19,0,3.2,400
7.6,1013.1,-19.1,0,5.5,400
7.2,1013.1,-18.6,0,4.3,400
7.2,1013,-17.8,0,3.5,400
6.6,1013,-18.3,0,2.4,500
6.9,1013.2,-18.8,0,5,500
5.7,1013,-19.8,0,1.4,400
4.7,1013.1,-19.1,0,1.5,400
1,1012.8,-16.9,0,0.7,500
-1.9,1011.9,-16.4,0,0.9,700
-1.5,1011.3,-16.1,0,0.2,900
-1.7,1010.5,-15.2,0,1.5,1300
-1.6,1009.9,-15.1,0,1.1,1300
-2.6,1008.8,-14.4,0,0.6,1400
-2.5,1008.6,-14.6,0,1.1,1700
-3,1008.2,-14.4,0,0.7,2100
-3.7,1008,-13.4,0,1.3,3100
-3.9,1008.2,-13.8,0,1,3200
4.8,1008.8,-12.7,0,4.2,2600
6.7,1009.8,-13.6,0,5.6,500
7.4,1010.4,-14.2,0,4.1,300
8.3,1011.1,-14.7,0,4,300
8.8,1011,-15,0,4.7,200
9.6,1010.6,-15.1,0,3.6,200
10.1,1010.5,-15.4,0,4.1,200
10.6,1010.6,-16.8,0,5.3,200
10.7,1010.9,-14.9,0,4.2,200
10.5,1011.2,-13.6,0,4,200
9.2,1012,-15.4,0,1.7,200
5.3,1012.8,-14.8,0,1.2,300
7,1013.4,-13.3,0,1.1,500
6.7,1014.2,-13,0,1.4,600
6.4,1015.1,-11.8,0,1.6,500
6.5,1015.5,-12.2,0,1.4,500
3.5,1016,-11.7,0,1.8,600
1.8,1016.3,-11,0,0.8,700
-0.3,1016.8,-11.1,0,1.5,700
-0.3,1017,-9.7,0,1.4,900
-1.6,1017.4,-10.9,0,0.1,800
-2.9,1017.4,-11.4,0,0.7,900
-2.8,1017.9,-12,0,1.2,1200
-2,1018.6,-12.9,0,1.5,1600
-1.2,1019.4,-13.1,0,1.2,1400
1,1020.1,-12.8,0,1.4,1500
3.8,1020.5,-12.2,0,0.8,1200
5.4,1020,-12.1,0,1.4,1200
7.6,1019.1,-12.3,0,1.3,1300
9.2,1018,-13.3,0,2.3,1300
10.3,1016.7,-13.7,0,2.4,1000
10.7,1015.9,-14.2,0,2.8,800
10.6,1015.5,-14.2,0,2.7,900
9.8,1015.3,-14.2,0,2.4,900
8.4,1015.4,-13.3,0,1.2,1100
7.4,1015.8,-13,0,2,1300
5.8,1016,-12.8,0,1.7,1500
4.5,1016.1,-13.9,0,1.4,1200
2.8,1016.3,-14.4,0,0.9,1200
-0.1,1016.5,-13.1,0,1.3,1300
-2,1016.6,-12.1,0,1.3,1700
-2.4,1016.1,-12.2,0,0.9,2100
-2.7,1016.2,-12,0,1.2,1900
-3.1,1015.6,-12.1,0,0.5,1600
-3.6,1014.8,-11.3,0,0.4,1700
-4.3,1014.6,-12.2,0,0.2,1400
-4.6,1014.5,-12.1,0,0.6,1500
-4.2,1014.5,-11.7,0,1.9,1900
-3.5,1015,-11.3,0,1.4,3000
1,1015.1,-11.1,0,0.9,3400
3.2,1015.3,-12.3,0,1.3,2400
4.9,1015.1,-12.1,0,1.4,2700
6,1014.2,-12.6,0,2.2,3200
7,1013.2,-12.2,0,2,3400
8.1,1012.2,-12.4,0,2,3500
8.7,1011.8,-12.5,0,1.7,3600
8.5,1011.7,-12.1,0,1.7,3600
7.8,1011.8,-11,0,1.2,3600
4.9,1012.3,-10.4,0,0.6,3500
2.8,1012.9,-9.8,0,0.6,3400
2.3,1013.2,-8.7,0,0.6,3200
2.1,1013.6,-7.5,0,1.1,3400
1.4,1013.9,-7.9,0,0.2,3900
0.3,1013.6,-7.7,0,1,4200
0,1013.7,-7.3,0,0.8,4200
0.8,1013.3,-6.5,0,0.4,4400
1.1,1013.3,-5.6,0,0.3,4100
0.7,1013.1,-4.9,0,0.8,4400
0.9,1012.4,-4.3,0,0.8,4600
1.3,1012.4,-4.6,0,1.5,4500
2,1012.1,-5.9,0,0.9,6500
2.1,1012.9,-6,0,0.8,6500
3.4,1013.2,-1.6,0,1.5,4900
3.5,1013.6,1.7,0,0.2,3300
3.7,1013.5,2.2,0,0.3,2500
4.2,1013.4,2.7,0,0.3,2400
4.8,1012.8,-4.2,0,1.1,2500
5.7,1012.2,-1.7,0,0.5,2200
5.9,1011.4,0.2,0,1.2,2500
6.4,1010.9,1.5,0,1.1,2700
6.3,1011.1,1,0,0.4,2200
6.3,1011.5,1.2,0,0.9,1800
5.7,1012,1,0,0.6,1800
5.1,1012.5,1,0,0.5,1700
4.8,1012.5,0.7,0,0.7,1600
5.3,1012.6,1.6,0,0.7,1200
5,1012.6,1.5,0,0.5,1200
4.8,1012.7,1.6,0,0,1200
5,1012.6,2,0,1.2,1400
5.1,1012.5,1.8,0,0.8,2000
4.9,1012.5,1.7,0,0.8,1900
4.9,1012.4,-0.3,0,1.2,1400
2.6,1012.1,-2.3,0,1.5,2200
0.8,1012,-3.5,0,0.5,3300
-0.4,1012,-3.6,0,0.4,3700
-1.1,1012.2,-3.6,0,0.9,3400
0,1012.8,-3.2,0,0.9,3100
2.5,1013.1,-2.6,0,1.3,2600
4.7,1012.9,-2.2,0,1.4,2800
6.7,1012.5,-1,0,1.3,2100
8.2,1011.3,-0.6,0,1.4,2100
9.2,1010.7,-0.7,0,0.8,2000
10.4,1009.9,-0.4,0,0.9,2000
10,1009.6,-0.2,0,1,1900
8.5,1009.9,4.1,0.3,1,2000
7.2,1010.2,3.4,0.6,1.6,2300
6.8,1011.3,4.1,0.3,0.9,2400
6.3,1011.5,4.1,1.3,1.2,2600
6.3,1012.1,4.5,1,1.9,2600
6.2,1013.1,4.7,1,2.3,2100
5.5,1014,3.5,1.9,2.4,1500
4.9,1014.7,2.8,1.2,2.9,900
4,1016,1.7,1.7,2.9,700
2.7,1016.2,0.8,1.8,3.2,500
2,1016.8,0.1,0.5,4,400
1.4,1017.4,-1,0.2,4.9,400
0.7,1017.8,-1.5,0.5,4.6,300
1.3,1018,-4.2,0.1,4.8,300
1.1,1018.7,-5.2,0.2,4.8,300
1.3,1019.6,-8,0,4.5,300
1.4,1020.5,-10.1,0,4.2,300
1.6,1021.2,-11.9,0,4.5,300
1.5,1021.5,-13.1,0,4.5,300
1.4,1021.6,-13.5,0,5.5,400
2,1021.3,-14.2,0,5.5,400
1.9,1021.2,-14.7,0,4.6,300
2,1021.3,-17,0,5.3,300
2.5,1021.5,-17.1,0,5.4,300
1.6,1021.6,-14.6,0,3.9,300
0.5,1022.8,-19.4,0,5.8,300
-0.6,1024.1,-20.9,0,6.6,300
-1.6,1025,-21.7,0,6.5,200
-2.4,1025.5,-22.4,0,5.9,200
-3,1026.7,-22.3,0,4.9,200
-3.8,1026.9,-22,0,3.8,200
-4.5,1027.2,-22.6,0,4.6,300
-5.1,1027.4,-22.1,0,3.4,300
-5.6,1027.1,-22.6,0,4.4,300
-6.1,1027.1,-20.9,0,4.2,300
-6.3,1027.1,-21.5,0,3.4,300
-6.3,1026.8,-21.9,0,4.1,300
-6.8,1027.2,-22.3,0,2,300
-6.7,1027.7,-21.8,0,3.6,300
-6.9,1028.7,-22,0,3.6,300
-6.4,1029.3,-22.4,0,4.5,300
-5.5,1029.5,-22,0,4.7,300
-4.3,1029.2,-22.9,0,4.5,400
-3.5,1028.7,-22.7,0,4.6,300
-2.9,1028.5,-22.8,0,5.6,300
-2.6,1027.7,-22,0,6.3,300
-1.5,1026.9,-20.5,0,4.7,300
-1.4,1026.6,-21,0,5.6,300
-1.5,1026.5,-21,0,7,300
-1.6,1026.6,-21.1,0,4.7,300
-2.6,1026.8,-21.4,0,5.6,300
-3.1,1027.3,-21.4,0,5.5,300
-3.5,1027.8,-21.2,0,5.5,300
-3.9,1028.1,-21.1,0,3.9,300
-4.2,1028.1,-21.3,0,4.1,300
-4.6,1028.2,-22.2,0,6.3,300
-4.9,1027.9,-21.5,0,5.4,300
-4.5,1027.4,-20.3,0,3.6,400
-4.6,1026.4,-20,0,2.9,400
-3.8,1025,-18.9,0,3.7,300
-3.4,1024.1,-18.9,0,3.5,300
-3.9,1023.7,-19,0,1.7,300
-3.6,1023.6,-19.1,0,3.9,300
-3.6,1023.5,-18.7,0,3.5,400
-3,1023.5,-18.6,0,2.8,400
-1.9,1023.5,-18.9,0,4.5,400
-0.7,1023,-18.8,0,3.6,400
0.3,1022.2,-19,0,4.5,400
1.6,1021,-18.4,0,3.3,400
2.2,1020.1,-18.5,0,5,400
3,1019.3,-18.4,0,6.3,300
3.3,1018.8,-17.6,0,7.1,300
3.4,1019.1,-17.5,0,7.1,300
3.2,1019,-17.1,0,3.8,400
2.5,1019,-16.6,0,3.8,400
1.9,1019.4,-16.6,0,1.6,400
2,1019.7,-16.5,0,3.6,400
1.9,1019.9,-16.6,0,5.3,300
1.4,1019.7,-16.5,0,4.4,300
1.5,1019.2,-16.4,0,4.1,300
1.6,1018.9,-16.8,0,3.7,300
2.4,1018.8,-16.7,0,5.4,400
2.3,1018.2,-16.2,0,4.3,300
2.4,1017.8,-16.2,0,4.2,200
2.4,1017.3,-16.7,0,4,200
1.7,1017.5,-16.8,0,3.3,200
1.3,1017.6,-16.6,0,2.8,200
1.3,1017.7,-16.6,0,3,300
1.8,1018.2,-16.2,0,2,300
3.5,1018.5,-15.7,0,2.2,300
3.9,1018.7,-15.4,0,4.2,300
4.7,1019,-15.3,0,4.6,300
6.1,1018.6,-14.6,0,3.7,300
6.8,1018,-14.7,0,4.6,300
6.9,1017.7,-14,0,8.1,200
7.8,1017.2,-13.2,0,5.6,200
7.6,1017.4,-13.4,0,6.3,200
7.3,1017.7,-13.1,0,6,300
6.6,1018.5,-12.6,0,3.3,300
6.4,1019.4,-12.2,0,3.5,300
5,1020.3,-12,0,2.2,300
4.2,1021,-12.3,0,2.5,400
3.2,1021.6,-12.7,0,1.6,400
2.9,1022,-13,0,2.4,500
3.8,1021.9,-12.6,0,1.6,500
0.2,1022,-11.5,0,0.8,500
-1.8,1021.9,-10.6,0,0.7,600
-2.6,1021.8,-10,0,0.9,700
-2.5,1021.3,-9.9,0,1.2,1200
-3.5,1020.9,-10.6,0,0.3,1300
-4.2,1020.6,-10,0,0.3,1300
-4.3,1020.6,-9.5,0,0.9,900
-0.4,1021.2,-9.8,0,1.2,1000
4.3,1021.2,-9.5,0,0.5,1300
5.3,1020.5,-10.9,0,1.2,1600
6.5,1019.6,-11.7,0,3.1,1300
7.4,1018.2,-10.9,0,3.2,1300
8.2,1016.6,-11.7,0,4.1,900
9.5,1015.2,-12.4,0,1.9,700
10,1014.4,-12,0,2,700
9.4,1013.9,-11.3,0,2.8,600
9,1013.6,-11.6,0,2.6,600
7.8,1013.8,-11,0,2.6,700
6.9,1014.2,-10.4,0,1.6,800
7.2,1014,-9.7,0,1.5,1000
5.2,1014.1,-9,0,1.8,1100
4.7,1014.3,-9.5,0,1.7,1100
3.4,1014.5,-8.9,0,1.8,1100
1.7,1014.2,-8.7,0,1,1200
7,1014.1,-15.8,0,2.7,700
7,1013.5,-16.5,0,4.1,400
6.8,1012.8,-16.6,0,6,300
6.4,1013.1,-16.9,0,4.8,300
5.2,1013.7,-18.6,0,5.1,200
4.2,1014.3,-18.1,0,4.6,200
3.5,1015.1,-17.4,0,7.3,200
3.1,1016.7,-16.6,0,4.4,200
3.6,1017.2,-16.7,0,4.7,300
4.3,1017.9,-16.7,0,5.3,300
5.6,1018.1,-16.9,0,4.2,200
6.4,1017.7,-16.9,0,4.4,200
7.4,1016.4,-16.8,0,4.4,200
8.1,1016,-17.9,0,4.5,200
8.5,1016,-17.6,0,5.3,200
8.2,1016.1,-17.8,0,6.8,200
8.1,1015.9,-17.9,0,4.5,200
7.5,1016.7,-17.5,0,4.1,300
7,1018.2,-17.2,0,1.8,400
5.6,1019.1,-15.7,0,2.1,600
5,1019.7,-16.2,0,1.1,900
4.4,1020.3,-14,0,1.3,700
3.4,1020.4,-13.4,0,1,500
3.2,1020.5,-14,0,1,600
3.3,1020.8,-14,0,1.1,500
2.2,1021,-12.4,0,0.4,600
2.2,1020.8,-11.7,0,1.3,500
1.8,1020.9,-13.6,0,1.2,700
-0.1,1021.2,-12.4,0,0.9,600
0.4,1021.6,-11.3,0,1.4,700
0.8,1022.2,-11.9,0,1,1100
1.4,1023,-12.4,0,0.7,1400
2.2,1023.5,-12.4,0,1.9,1400
4.1,1024,-13.7,0,2.2,600
4.7,1024.3,-15.8,0,4.2,300
5,1024.1,-16.8,0,5.9,200
5.6,1024,-16.9,0,5.3,200
5.6,1024,-19.9,0,4.5,200
5.5,1024.1,-20,0,3,200
5.1,1025,-21.1,0,3.7,200
4.4,1025.9,-20.1,0,4.2,200
3.1,1027,-21.9,0,3.3,200
2.1,1028.1,-21.2,0,3.2,300
1.8,1029,-20.7,0,3.1,300
1.1,1029.6,-20,0,3.3,300
0.1,1029.9,-20.3,0,2.2,200
-0.3,1029.9,-20.6,0,2.5,200
-1.8,1029.7,-19.3,0,1.7,300
-1.8,1029.5,-18.8,0,1.8,500
-2.4,1029.3,-18.5,0,1.2,300
-1.8,1029.1,-18.4,0,1.5,300
-1.4,1029,-18.5,0,2.6,300
-1.8,1029.2,-18.8,0,2.2,300
-1.9,1029.1,-20.9,0,2.5,300
-2.1,1028.8,-23.3,0,4.2,300
-1.6,1029.2,-22.9,0,5.2,300
-1.3,1029.7,-23.3,0,4.1,300
0.1,1028.3,-23.6,0,5.1,300
1,1027,-22.8,0,6,300
1.7,1025.6,-22.2,0,5.4,300
2.9,1023.9,-22.1,0,3.6,400
3.3,1022.8,-21.7,0,4.1,400
3.5,1022.2,-22.4,0,2.9,300
3.2,1022.1,-21.8,0,3.5,300
2.4,1022.1,-21.7,0,2,400
1.5,1022.8,-21.7,0,1.5,500
-0.5,1023,-20.2,0,1.3,500
0.7,1023,-21.6,0,1.9,500
-0.6,1023,-20.3,0,1,600
-3.5,1023.1,-16.5,0,1.1,700
-3.4,1022.8,-15.1,0,1,900
-3.6,1023,-13.8,0,0.9,1300
-4.5,1023.1,-13.4,0,1.3,1900
-3.6,1022.9,-15,0,1.2,2700
-5.7,1022.8,-13.3,0,1.2,2800
-6.7,1022.9,-13.6,0,0.9,2500
-7,1023.7,-13.5,0,0.1,2400
-7.3,1024,-13.5,0,0.9,2300
-5.3,1024.4,-13.6,0,1.4,2200
-3.4,1024.6,-13.9,0,1.5,2600
-1,1024.3,-13.9,0,1.4,2300
1.1,1024.2,-13.8,0,1.4,2800
3,1023.3,-14.2,0,2.2,2700
4.4,1022.4,-12.6,0,3,1500
4.9,1021.1,-11.3,0,2.7,1000
5.1,1020.1,-11.1,0,2.1,900
5.4,1019.8,-10.8,0,3.5,900
5,1019.9,-10,0,2.2,900
4.6,1020.7,-10.3,0,3,900
4.1,1020.7,-9.3,0,2.5,900
3.3,1020.8,-9,0,2.6,1100
2.8,1021.3,-8.9,0,1.2,1400
1,1021.4,-9.9,0,2.1,1500
-0.3,1021,-8,0,1.8,1900
-0.9,1020.9,-7.5,0,2.4,1900
-0.9,1020.9,-7.1,0,1.1,1900
-1.5,1021,-6.8,0,1.6,1800
-2.8,1020.8,-7,0,0.9,2000
-3.2,1020.3,-6.8,0,0.8,2100
-4,1020.5,-6.6,0,0.1,2000
-4.6,1020.8,-7.4,0,0.3,2300
-4.9,1021.5,-7.5,0,0.1,2200
-3.8,1022.2,-6.7,0,0.9,2200
0.7,1022.6,-7.1,0,1.4,2200
2.5,1022.7,-8.5,0,2.4,2100
